"","Recall_comprehension","Recall_writing","Recall_check1","Recall_check2","study_order","ManiCheck_esteem_1","ManiCheck_esteem_2","ManiCheck_esteem_3","ManiCheck_mean","Exp1_check","Exp1_prob_hiring","Exp1_loyalty","Exp1_honesty","Exp2_S1_check","Exp2_S1_seen_wrong","Exp2_S1_self_action","Exp2_S1_guide_other","Exp2_S2F_check","Exp2_S2F_seen_wrong","Exp2_S2F_self_action","Exp2_S2F_guide_other","Exp2_S2M_check","Exp2_S2M_seen_wrong","Exp2_S2M_self_action","Exp2_S2M_guide_other","MASC_set1_1","MASC_set1_2","MASC_set1_3","MASC_set1_4","MASC_set1_5","MASC_set1_6","MASC_set1_7","MASC_set1_8","MASC_set2_1","MASC_set2_2","MASC_set2_3","MASC_set2_4","MASC_set2_5","MASC_set2_6","MASC_set3_1","MASC_set3_2","MASC_set1_mean","MASC_set2_mean","MASC_set3_mean","BIDR_self_deceptive","BIDR_impre_manage","age","gender","origcount","residence","soc_class","engunder","funnel_pay","assignmentId","hitId","CountryCode","CountryName","Duration__in_seconds_","condition","Exp2_S2_seen_wrong_T2","Exp2_S2_self_action_T2","Exp2_S2_guide_other_T2"
"672",3,"A negative event happened to me last year, my new dog bit my face and tore my nose in half. It was pretty painful and traumatic, I had to get stitches in my nose and eye, and I feel pretty scared around dogs now which is weird since I have loved animals all of my life.","very painful",3,"Exp1First",3,2,2,2.33333333333333,1,1,1,2,3,8,1,2,NA,NA,NA,NA,1,1,7,6,1,2,1,1,2,1,5,1,1,6,6,2,2,4,7,6,3.125,3.5,6.5,5,7,24,2,"USA","USA",2,7,3,"3EKVH9QMEY58GG3Q8OAX9DWWBZO2DE","3FK4G712NX151K6D9QEQ6AZH89ISS4","","",586,"Negative",1,7,6
"673",3,"My exhusband had spent us into bankruptcy  I was working hard just to get my kids educated. It was embarrassing and humiliating. I struggled to get out of a horrible and deep financial hole.","My friends were wealthy and I ended up broke. They looked down on me and the plight I ended up in.",3,"Exp2First",1,4,4,3,1,3,5,2,3,9,1,1,NA,NA,NA,NA,1,8,1,1,3,1,1,1,2,1,1,1,6,6,2,3,5,7,6,7,2.9375,4.16666666666667,6.5,6,4,60,2,"USA","USA",4,7,7,"34X6J5FLPTZ2BL53KVM98TPCWPZJQN","30UZJB2POHD0B1NN7F0H5RHD29C35M","","",973,"Negative",8,1,1
"674",3,"I saved for a long time for a new car. I got in a car accident 3 days after I bought it.","I felt devastated. I was really sad and very embarrassed.",3,"Exp1First",6,2,6,4.66666666666667,1,1,1,1,3,6,1,2,NA,NA,NA,NA,1,5,6,6,5,2,2,6,5,6,5,7,6,6,1,2,5,2,6,7,4.625,3.58333333333333,6.5,7,2,50,1,"USA","USA",2,7,7,"3VSOLARPKBALY8MS08J06RIYQSA93G","31GN6YMHLPTY81NMTVOR3Z22EMESWJ","","",601,"Negative",5,6,6
"675",3,"The negative event involved an uncle that I was closest to getting sick. It was at the height of the pandemic and it was especially hard because we couldn't come together physically as a family during this time. We did have several family video calls to try to support him and be there for him and say our goodbyes, but ultimately he did pass away and we all miss him a lot.","I feel great sadness, since I loved him, he died relatively young and it reminds me of my own mortality.",3,"Exp2First",5,4,5,4.66666666666667,1,1,1,3,3,6,2,1,NA,NA,NA,NA,1,2,5,6,3,3,5,5,4,5,5,3,3,3,4,3,2,3,6,5,4.3125,3.25,5.5,3,4,34,2,"USA","USA",4,7,4,"3OUYGIZWR7ZA9332YAXEQJK6SK7P0V","38F60IALAGI6FBZGPO0W69PKF0DT07","","",602,"Negative",2,5,6
"676",3,"When doing a presentation in front of a crowded auditorium in front of other students, I couldn't access my online presentation files and had to completely wing it. It didn't go so well.","I felt embarrassed and disappointed.",3,"Exp1First",7,5,7,6.33333333333333,1,1,1,1,3,9,1,1,NA,NA,NA,NA,1,1,9,9,4,2,1,1,4,1,2,1,5,5,3,5,5,5,4,2,3.25,4.08333333333333,3,4,9,37,2,"United States","TX",4,7,1,"37QW5D2ZRGNP4KOXLVENE3VZY2QS81","3E22YV8GG17B8FYG9DTACBK0YQ3NP7","","",1210,"Negative",1,9,9
"677",3,"Speaking of a negative event one happen yesterday and feel it was pretty stupid but still sucks so I was taking a shower. My cellphone was in the pocket of my pants and when I got out of the shower I thoughtlessly grabbed my pants of the floor and my cell phone flew out of the pocket and landed on the floor and hasn't been able to turn on since the screen is completely black and have watch youtube views everything for a trick but nothing works, think the screen is either disconnected or broken. So now I have no phone and don't have much money at least not enough to fix or replace the phone till monday so think will be without a phone this weekend.","kind of stupid like I should of not left my cellphone in the pocket but also just how random and dumb it is that my phone wont turn on",3,"Exp2First",4,5,6,5,1,1,1,1,3,5,2,2,1,1,9,9,NA,NA,NA,NA,2,1,2,3,2,3,5,2,3,2,6,3,5,3,3,5,3.5,3.58333333333333,4,2,12,39,1,"United States","CA",2,7,7,"3OJSZ2ATDSXKY4L3ZU997SPC9YC57P","3L55D8AUFAYMQPTQBAGF9RJ03RSYCU","","",1433,"Negative",1,9,9
"678",3,"I had to ask a relative to take care of my cats for two weeks, and while they were doing so one of my cats got out of the house and got lost. I didn't find out until I got back, at which point my relative admitted my cat had been missing for over  week. I was upset about the thought of my cat getting hit by a car or poisoned, and I was very disappointed that my relative didn't try to contact me about it right away.","I feel sad and disappointed when I think about the event.",3,"Exp1First",7,7,7,7,1,1,1,1,3,5,3,5,NA,NA,NA,NA,1,6,1,1,1,1,1,1,1,3,1,1,1,6,3,5,3,2,7,7,2.875,3.41666666666667,7,7,6,51,2,"US","US",3,7,7,"3YW4XOSQKQMN8XWGBF08EUQF5T5U1Z","3M47JKRKCX2IV2T7OF5IOE3OEQF86Z","","",1310,"Negative",6,1,1
"679",3,"i was involved in a car crash when my mother was driving","i was anxious because my mother was hurt in the accident",3,"Exp1First",6,5,6,5.66666666666667,1,1,1,1,3,9,1,1,1,9,1,9,NA,NA,NA,NA,3,1,2,1,1,2,1,1,4,4,5,3,4,5,5,4,3,3.83333333333333,4.5,0,10,41,1,"US","US",4,7,4,"33FBRBDW6O09X3Z1O9ONZYRHCZ68CP","3VADEH0UHCY8OSQLH9AWB5U6LPBPSL","","",438,"Negative",9,1,9
"680",3,"A negative event that comes to mind is when a family member became gravely ill while on vacation overseas. We could not do the normal things one does when you want to support a family going through this because they were in another country.","I felt sad and helpless. I wanted to do something but I could not.",3,"Exp1First",5,5,6,5.33333333333333,1,1,3,2,3,6,3,5,NA,NA,NA,NA,1,4,3,4,6,3,2,5,5,4,3,3,3,2,3,3,4,4,6,5,4.1875,3.33333333333333,5.5,0,6,43,2,"United States","United States",4,7,6,"3I33IC7ZWF3AI90EOEJVJCOQQWSA2L","3WRBLBQ2GR92A6DA5O1P7QAVP660G6","","",1109,"Negative",4,3,4
"681",3,"I had plans to attend a concert with a friend from work. It was a bit of a drive that I wasn't ale to do myself. And then my friend ended up having a family situation which made him have to cancel at the last minute. So we were not able to attend the concert.","I was sad and disappointed that the event happened.",3,"Exp2First",4,2,3,3,1,4,2,2,3,6,4,3,1,4,7,6,NA,NA,NA,NA,3,3,2,2,4,2,5,2,3,2,4,3,2,3,7,6,3.6875,3.16666666666667,6.5,2,5,47,1,"United States","United States",2,7,6,"3ZV9H2YQQD8WA4Z0TJTSKBQ9OTW3W1","3J9UN9O9J3TC183BDUMS432BHYN0JA","","",1012,"Negative",4,7,6
"682",3,"About a year and a half ago we found out my husband had cancer. He went through chemotherapy and radiation. He would go in every 3 months to see how he was doing. This last January he was having problems breathing so I took him to the ER where he stayed until I had to take him off the ventilator.","I was very sad. It was the hardest thing I have ever done.",3,"Exp2First",7,7,7,7,1,1,1,1,3,9,1,1,1,9,1,1,NA,NA,NA,NA,1,1,1,1,1,1,1,1,4,7,1,1,1,7,4,7,2.75,3.5,5.5,1,18,59,2,"United States","United States",4,7,7,"3G5W44VEU7J69GH7ZKH9FULN5RSKGU","3KG2UQJ0MJPW8RZV9Q8ZCGAA3MPNQY","","",928,"Negative",9,1,1
"683",3,"I was on the bus going to school when I was around 10. I told my parents I was sick and not feeling well, but as usual they thought I was faking and made me go to school. I puked on the bus. I was bullied and picked on for the rest of my time at that school after that - all because my parents didn't believe me.","embarrassed, mostly, but also a little angry",3,"Exp2First",1,1,1,1,1,9,5,5,3,9,1,1,NA,NA,NA,NA,1,6,1,1,6,3,6,5,4,6,5,5,3,2,3,6,5,4,7,1,4.75,3.66666666666667,4,4,11,42,1,"USA","USA",4,7,7,"3QXNC7EIPIWPHGNVHL1H4TKRNGN90I","3KG2UQJ0MJPW8RZV9Q8ZCGAA3MPNQY","","",1136,"Negative",6,1,1
"684",3,"Recently my father passed away. I live in another state and was unable to see him in person before he passed.  I was only able to say goodbye on the phone, but he was unable to talk already.  So, it was doubly sad to already speak to him as if he was already a spirit.","It was surreal, sad, awkward.  It didn't feel real.",3,"Exp1First",4,5,5,4.66666666666667,1,4,3,4,3,6,3,3,1,7,4,3,NA,NA,NA,NA,6,5,5,5,6,6,5,5,5,3,5,3,3,4,5,5,4.9375,3.66666666666667,5,1,3,51,1,"usa","usa",5,7,6,"3QBD8R3Z21K9NR922B71DM5TZRT4OB","3NCN4N1H1GI94LX6Q8B9HRFBHMONBM","","",1338,"Negative",7,4,3
"685",3,"Several years ago, my grandmother passed away. I wanted to go and attend her funeral but was unfortunately unable to due to work issues. I was very disappointed but was glad that I had taken the time to go and see her a few months prior to that and we were able to spend some quality time together.","Sad",3,"Exp1First",7,7,7,7,1,1,1,1,3,9,1,1,NA,NA,NA,NA,1,1,9,9,2,1,1,1,4,1,4,1,5,1,4,3,1,2,7,6,3.1875,3.08333333333333,6.5,0,10,51,1,"USA","USA",5,7,5,"3FTF2T8WLRJIP6OGASU2BOTVOL89WQ","3NCN4N1H1GI94LX6Q8B9HRFBHMONBM","","",1141,"Negative",1,9,9
"686",3,"When I made a mistake and my friends completely turned on me and I had to figure out a way to feel okay again.","Very terrible",3,"Exp1First",7,7,7,7,1,7,8,7,3,8,8,8,1,9,8,7,NA,NA,NA,NA,3,6,5,6,2,7,6,6,7,7,7,5,4,6,7,7,4.8125,4.75,7,8,8,30,2,"United States","United States",4,7,7,"3Z9WI9EOZZPK9CCIJQZR0UXOKR6HKR","3BFNCI9LYKRFY516V8FE3BV9TF7371","","",1786,"Negative",9,8,7
"687",3,"The event that is still painful to me is losing my brother to covid in 2020.  He was only 51 and was in good health.   It is a great loss for our family and we are still very sad about it.","Sad.  Losing a loved one is never a happy event.",3,"Exp2First",7,7,7,7,1,1,1,1,3,9,1,1,NA,NA,NA,NA,1,9,1,1,4,1,1,1,1,1,1,1,7,7,7,4,1,7,3,3,2.9375,4.5,3,3,13,57,2,"United States","United States",4,7,7,"33FOTY3KEMMRM3FGPOF8KO49YT5C1E","3IJ95K7NDXD5V25H6U3NI268XZGNG3","","",619,"Negative",9,1,1
"688",3,"When I was 12 years old my parents moved from a farm/country living to a major urban city to get closer to my dad's new job. Major lifestyle changes but anyhow , years go by and we're not using much the farm house so my dad invites some relatives to go in the house and take any furniture they wanted to take for their own house. Well in my room i had all my childhood belongings like toys and games and other school memoriesof which was taken away and thrown out or whatever but i cannot locate anything anymore. I am 35 yo by the way.","sad, anger.",3,"Exp1First",6,6,7,6.33333333333333,1,5,3,3,3,9,7,6,1,9,1,1,NA,NA,NA,NA,1,7,1,1,3,2,1,1,5,2,7,7,7,1,6,6,3.3125,4.16666666666667,6,1,17,35,1,"USA","USA",3,7,5,"3GLB5JMZFXWYVABX73VMBHQXLI2GDK","389A2A304OJPTUX53256HZPGREE0CW","","",926,"Negative",9,1,1
"689",3,"I recently(2 months ago)moved across country. I had among my things a photo album I had from High School which contained some of my most precious memories. Since i am now 55 these are becoming more important to me. The photo album was in my brothers attic and I am disabled so could not retrieve. He procrastinated getting it for me and I had to leave before it was found. I have no faith he will ever put the effort to get it. It saddens me in many ways because of the album itself and it's memories but also disappointment in my brother who i depended on to get it for me and who just did not consider it important. Despite me telling him over and over again about it's importance.","A mixture of sadness and disappointment.",3,"Exp2First",2,1,3,2,1,1,1,1,3,9,3,1,1,4,5,3,NA,NA,NA,NA,3,3,2,4,5,4,4,5,5,1,3,3,2,4,6,5,4.125,3.25,5.5,4,2,55,1,"usa","usa",2,7,5,"3T3IWE1XG6OWPO18WP0DAZCLUR0QT9","3TZ0XG8CBUL5DLV5MM8U8OUQ4RN89A","","",944,"Negative",4,5,3
"690",3,"I was on a date with a guy and his ex called him in the middle of the date. He actually answered and made plans to hang out with her after I left. He did this right in front of me.","I felt disrespected and like my presence didn't matter.",3,"Exp2First",5,5,7,5.66666666666667,1,1,1,1,3,6,1,5,1,7,1,4,NA,NA,NA,NA,1,1,1,2,1,1,1,2,3,7,5,2,3,4,7,7,2.875,3.75,7,2,13,34,2,"United States","United States",2,7,7,"30H4UDGLT2J7CHA9NFKCOGRJVNIMPD","3HUR21WDDUQATN4L26C2N44A49GXYV","","",1434,"Negative",7,1,4
"691",3,"I was waiting for my granddad to pick me up from my moms on christmas day.  After a few hours of not showing my dad finally showed up, instead.  He proceeded to inform me my grandfather had a heart attack and died the day before after dropping me off at my moms house.","I felt sadness and depression.",3,"Exp1First",5,5,4,4.66666666666667,1,6,5,4,3,2,7,7,1,2,7,7,NA,NA,NA,NA,4,6,5,6,5,6,6,6,3,1,7,1,4,2,7,6,5,3.25,6.5,4,2,37,1,"USA","USA",1,7,4,"3CP1TO84PT2DC3OXTISEB184YJ252N","3KG2UQJ0MJPW8RZV9Q8ZCGAA3MPNQY","","",877,"Negative",2,7,7
"692",3,"I was going on vacation and I don't usually do this but I lost my wallet on the way somewhere.  I didn't even know it was missing for a while.  Someone found it, it had dropped off the top of our car and my airplane ticket and address where in the wallet.  These luckily were returned to me.","Disappointed in myself, and a little sad.  Pretty bad really.",3,"Exp1First",6,5,6,5.66666666666667,1,1,3,4,3,9,1,1,1,8,1,1,NA,NA,NA,NA,2,2,2,2,3,2,2,2,4,4,4,4,6,2,5,3,3.3125,3.75,4,5,2,61,2,"USA","USA",4,7,7,"3J4Q2Z4UTY4OH552RU5OXJJKYMKQW3","3KVQ0UJWPXMX2ZPBHZBJAOSA0275WV","","",630,"Negative",8,1,1
"693",3,"My car broke down. It made clicking noises for sometime and the engine stayed in a reving mode but the car could not move as fast and had to pull over and car would not start again.","Very unhappy and worried about a major repair.",3,"Exp1First",5,3,7,5,1,8,6,8,3,7,3,1,1,2,7,2,NA,NA,NA,NA,1,1,2,1,1,1,1,2,6,1,7,7,6,1,7,5,2.875,4.08333333333333,6,4,12,34,1,"USA","USA",4,7,7,"3ERMJ6L4DYTI6B69RTQVOU0YVTB7MQ","3YCT0L9OMMA8L7E81UX47GPBLAANSN","","",1988,"Negative",2,7,2
"694",3,"I was at grade school and we were going on a field trip. All of the cars were in the parking lot, and someone asked who owned the car falling apart in the back (it was my parents). I do not know why they needed to know, but they asked in front of everybody who owned the car.","This was very embarrassing since it was in front of everyone.",3,"Exp2First",7,7,7,7,1,1,1,2,3,8,1,1,1,6,5,4,NA,NA,NA,NA,1,2,1,1,1,1,1,1,1,5,4,4,2,3,4,5,2.8125,3.33333333333333,4.5,0,15,34,1,"United States","United States",4,7,7,"3LRLIPTPEQA5ZP44DKPZJ8AK7XQAKL","3UL5XDRDNCKMCYTTJWVDW8POIV485J","","",412,"Negative",6,5,4
"695",3,"A dental appointment was set for 6 months in advance, but ended up being cancelled and no work done the day it arrived. It was very disheartening and disappointing.","Very sad, anxious, and upset.",3,"Exp1First",6,7,6,6.33333333333333,1,7,7,7,3,9,1,9,NA,NA,NA,NA,1,9,1,1,4,4,3,3,4,4,4,4,4,4,4,4,4,4,7,7,4.125,3.75,7,0,7,39,1,"USA","USA",4,4,7,"3WSELTNVR33428UR7T3RKZXGQAHATR","3ZLW647WALW8C440PWYJ7KE1IZL32L","","",576,"Negative",9,1,1
"696",3,"I was in a girl singing group. We were on a label with an up-and-coming solo male who was quickly becoming very popular. He was asked to go on a tour with two other very popular Artists. We were asked to be his background singers, which we were all thrilled about. This one night after being on the road for about two months, one of the main headliners got sick and could not perform and we were asked to open where his spot usually was. We were about to go on, when the announcer said, the main act won't be able to be here tonight but we have a new group in his place and the audience booed from the time we were on the stage until they started to realize that we were pretty good. But my stomach sunk to my shoes when the crowd started to boo us.","Terrified",3,"Exp1First",7,7,7,7,1,7,8,7,3,8,1,2,NA,NA,NA,NA,1,3,3,5,4,4,4,4,4,4,4,4,2,3,6,4,4,2,4,6,4.25,3.5,5,1,13,51,2,"United States","United States",4,7,7,"3I02618YA07QPPFIWHBYFQ8D8AMPUB","3UDTAB6HH60NVWQ2RIVFF9O8LTB09F","","",1597,"Negative",3,3,5
"697",3,"The event in question is when my car broke down just outside of Boston. This was before cell phones, and I had to make it back to town the next day for work. I had to walk several miles to the next small town, which had one pay phone and gas station.","Nervous, scared",3,"Exp2First",5,3,7,5,1,5,3,2,3,5,8,6,NA,NA,NA,NA,1,1,2,3,1,3,5,2,7,5,6,7,2,1,5,4,1,4,5,6,4.5,3.16666666666667,5.5,4,2,45,1,"United States","United States",4,7,5,"33ISQZVXPPNB96PE5L4S1KN02R2CCC","3KVQ0UJWPXMX2ZPBHZBJAOSA0275WV","","",784,"Negative",1,2,3
"698",3,"I was at a baseball game recently wearing a brand new expensive jersey. But I was around some rowdy fans that were drinking a lot. All of a sudden a ball was hit near us and it caused one of the people in the group to spill his beer all over my jersey. The guy apologized and bought me a hot dog but for the rest of the game, the jersey stunk of beer and basically ruined my day.","Annoyed",3,"Exp2First",5,4,6,5,1,1,1,1,3,6,2,1,1,3,6,1,NA,NA,NA,NA,2,3,6,5,5,7,4,6,2,1,4,7,5,3,6,4,4.625,3.58333333333333,5,3,1,45,1,"USA","USA",2,7,3,"3I0BTBYZAXM4IHV3PXTX3ADIWQPY0F","3VZYA8PITOZ4U9OQOSIY3TJ6ZXS05O","","",832,"Negative",3,6,1
"699",3,"One Christmas when I was little, I wanted a particular toy.  I thought for sure I was going to get the toy, but I did not.  I was disappointed about the toy, but then I got sad that I was disappointed because I got other good toys and should have been happy.","Remembering the event, I feel sad and kinda emabarrassed.",3,"Exp1First",7,6,7,6.66666666666667,1,4,4,3,3,9,1,1,1,6,1,1,NA,NA,NA,NA,3,2,2,4,3,2,3,6,4,7,4,5,7,3,6,6,3.8125,4.25,6,1,7,51,2,"United States","United States",4,7,6,"3FTYUGLFSUM0FDMDQ7CV7KZ8VAWD59","3FVBZG9CLJFGA28LPUJ7SQMW46J0H5","","",1049,"Negative",6,1,1
"700",3,"I once lost my job because the college I taught at was losing students to other colleges in the area. I was a good, popular professor, but I was let go because I did not have tenure.","I felt absolutely miserable because I had worked hard and felt like I had wasted time at the college.",3,"Exp1First",5,4,7,5.33333333333333,1,1,5,3,3,9,1,1,NA,NA,NA,NA,1,5,1,1,3,5,2,3,5,1,3,2,6,6,5,5,6,4,6,6,3.75,4.41666666666667,6,2,12,44,1,"United States","United States",4,7,6,"3AZHRG4CU4L32EYF0C07DGH5NPW30G","3ICOHX7ENCC4QSHJZTB17NPJCQR0EP","","",1229,"Negative",5,1,1
"701",3,"I had set up a get together with a cousin of mine that I had not seen in a long time. We have always been close but life just got in the way and our lives became so busy that we didn't have time to visit with each other. It so happened that we were going to be in the same city for a few days so we planned to get together. At the last minute, my cousin was called away and we did not get to meet up as agreed. It was very sad and disappointing to me. I could not believe that we got so close to meeting and then it didn't work out.","sadness, disappointment. I was looking forward to meeting up with my cousin and she got called away at the last minute.",3,"Exp1First",5,4,6,5,1,1,2,3,3,9,1,1,1,8,1,1,NA,NA,NA,NA,5,2,2,2,2,2,3,3,6,2,6,6,5,3,6,5,3.5625,4.08333333333333,5.5,1,10,46,2,"US","US",4,7,6,"3GDTJDAPVUCM6PBS1YI12UWT6EOM81","3PGQRAZX02L2X6IM8W6FOWNIPUESYI","","",877,"Negative",8,1,1
